text,label
FYI: The art exhibit opened to positive reviews from critics....,0
Breaking: A local bakery was awarded for its traditional recipes..,0
Alert: Researchers published findings on the new vaccine trial....,0
Alert: The art exhibit opened to positive reviews from critics. - experts claim,0
FYI: The book has topped bestseller charts for the third week. - witness report,0
"Breaking: This is our last chance to defend our values., say sources",1
Breaking: The library introduced a new digital lending system. – unconfirmed,0
FYI: No real citizen would oppose this measure. (full story),1
Breaking: No real citizen would oppose this measure.,1
"No real citizen would oppose this measure., say sources",1
True strength lies in unity under one vision. - witness report,1
Update: Stand up for your country or watch it fall.!,1
Report: Volunteers helped clean up the beach on Saturday. – unconfirmed,0
Breaking: The art exhibit opened to positive reviews from critics.,0
Alert: Public schools will start offering free meals next term....,0
Alert: An educational fair will be held downtown this weekend.!,0
Update: He is the savior our nation has been waiting for. – unconfirmed,1
Update: They’ll destroy everything unless we stop them. - experts claim,1
Update: No real citizen would oppose this measure. (details inside),1
Alert: A local bakery was awarded for its traditional recipes..,0
FYI: True strength lies in unity under one vision. – breaking news,1
Update: A local bakery was awarded for its traditional recipes.,0
"Report: If we don’t act now, our children will suffer..",1
Report: The media is run by traitors hiding the truth.,1
Report: The concert has been postponed to next Friday. - witness report,0
"Report: The concert has been postponed to next Friday., say sources",0
"They’ll destroy everything unless we stop them., say sources",1
FYI: Look how they twist facts to confuse the people. (full story),1
Alert: Public schools will start offering free meals next term. - witness report,0
Breaking: A new species of fish has been discovered in the Pacific....,0
FYI: The latest smartphone model features improved battery life. - experts claim,0
Alert: He is the savior our nation has been waiting for....,1
Report: The book has topped bestseller charts for the third week. (full story),0
The team won the championship after a close match. - experts claim,0
This is our last chance to defend our values. – breaking news,1
"Report: The latest smartphone model features improved battery life., say sources",0
They want to control your thoughts with lies. (full story),1
FYI: The hiking trail reopened after seasonal closures. - witness report,0
Sales increased by 5% compared to last quarter..,0
"Report: If we don’t act now, our children will suffer. – unconfirmed",1
Alert: Everyone knows the real agenda behind this move.!,1
The team won the championship after a close match. - experts claim,0
"Report: City council approved a new zoning regulation., say sources",0
FYI: True strength lies in unity under one vision. - witness report,1
Breaking: City council approved a new zoning regulation. – unconfirmed,0
Update: The art exhibit opened to positive reviews from critics. – breaking news,0
Update: City council approved a new zoning regulation.!,0
Update: The wildlife reserve reported an increase in bird species. - experts claim,0
Report: Traffic was delayed due to maintenance on the highway. (details inside),0
Breaking: An educational fair will be held downtown this weekend. – unconfirmed,0
Alert: This is our last chance to defend our values. (details inside),1
Breaking: Let’s silence the lies with our unity. – unconfirmed,1
"Update: We are the majority, and we must act now. - experts claim",1
"Alert: The hiking trail reopened after seasonal closures., say sources",0
Update: A local bakery was awarded for its traditional recipes. - report says,0
Alert: A software update is now available for all users.!,0
"FYI: The book has topped bestseller charts for the third week., say sources",0
"Breaking: The media is run by traitors hiding the truth., say sources",1
FYI: History will remember this moment as our victory....,1
Update: Join the resistance and reclaim our future. - witness report,1
Breaking: A local bakery was awarded for its traditional recipes..,0
The latest smartphone model features improved battery life. (details inside),0
Alert: Don't be fooled by foreign propaganda machines.,1
Alert: The hiking trail reopened after seasonal closures. (full story),0
"Alert: If we don’t act now, our children will suffer., say sources",1
Report: Everyone knows the real agenda behind this move. – breaking news,1
FYI: The latest smartphone model features improved battery life. – breaking news,0
Update: Researchers published findings on the new vaccine trial. - report says,0
Alert: Volunteers helped clean up the beach on Saturday....,0
"Volunteers helped clean up the beach on Saturday., say sources",0
FYI: The hiking trail reopened after seasonal closures. (full story),0
Those who speak against us are enemies of progress....,1
Alert: They’ll destroy everything unless we stop them. (details inside),1
